Key,Participant_ID,Start_ms,End_ms,eye_mean_pupil,eye_fixation_count,eye_gaze_dispersion
1Item2,3,1678717105304.0933,1678717131907.455,0.5473095624752266,3193.0,56.54928672164536
1Item3,3,1678717131924.991,1678717148665.1145,0.5574882738978308,2009.0,52.67036129799703
1Item4,3,1678717148681.053,1678717172746.0425,0.5293253082317658,2888.0,56.93544072260386
1Item5,3,1678717172764.2537,1678717256146.4077,0.5375608945686262,10007.0,61.50112507476405
1Item6,3,1678717256164.0188,1678717276395.453,0.5273033531729433,2428.0,49.53011753402434
1Item7,3,1678717276414.2231,1678717295979.1882,0.5613435228597976,2348.0,58.39746581364883
1Item8,3,1678717295996.0125,1678717325857.9006,0.5372792631387711,3584.0,67.08873703914223
1Item9,3,1678717325873.7417,1678717356919.4666,0.5166237072016568,3725.0,55.71430382106824
1Item10,3,1678717356940.653,1678717377312.2246,0.5483277864982745,2445.0,76.53902728042232
2spl1,3,1678717516402.6316,1678717523632.6775,0.5139410924252277,868.0,50.63529774160806
2spl2,3,1678717526929.775,1678717537511.622,0.5590698122039555,1270.0,74.42105195185289
2Item1,3,1678717543034.7712,1678717553013.045,0.5736955442094246,1198.0,58.94276386621744
2Item2,3,1678717554733.8616,1678717564556.3132,0.5820485860033496,1179.0,66.0629257643562
2Item3,3,1678717565861.0198,1678717587048.2786,0.5567740913829308,2542.0,61.13948497761044
2Item4,3,1678717588209.6057,1678717608165.0989,0.5744467745647892,2394.0,81.31101676085946
2Item5,3,1678717609368.8577,1678717632538.9836,0.5156378528275365,2781.0,74.71904806202677
2Item6,3,1678717633683.6997,1678717651670.452,0.5367721119227511,2158.0,64.6904097403925
2Item7,3,1678717652903.26,1678717703749.6997,0.5492941257172981,6102.0,69.09463575388507
2Item8,3,1678717704985.536,1678717744974.749,0.5457537111130126,4799.0,77.02186262643421
2Item9,3,1678717746062.9016,1678717773628.5957,0.5418155747405278,3309.0,69.205439757531
2Item10,3,1678717774657.3933,1678717825192.363,0.5303539586782534,6066.0,72.69496654670695
3spl1,3,1678717905911.3303,1678717912371.3765,0.6746233244865172,775.0,102.16576175166716
3Item15,3,1678717917980.6953,1678717928463.349,0.6114240807076895,1258.0,111.124509623175
3Item2,3,1678717928477.217,1678717937409.5437,0.6959533193218175,1072.0,91.30025199417688
3Item5,3,1678717937428.01,1678717943175.6748,0.6197121329929518,690.0,74.76351363442056
3Item12,3,1678717943192.0105,1678717957185.1646,0.6416529779848845,1679.0,69.01443194835412
3Item6,3,1678717957202.0566,1678717964282.714,0.5932265786563649,850.0,66.17906552142672
3Item8,3,1678717964296.3308,1678717973878.6863,0.5956483260444972,1150.0,74.78007330700457
3Item7,3,1678717973895.0745,1678717987184.6775,0.5546143506671135,1594.0,69.78021368413886
3Item9,3,1678717987205.2473,1678717993354.4136,0.5882727460163396,738.0,75.81034227978142
3Item17,3,1678717993371.2314,1678718004040.1296,0.5767827153205871,1280.0,55.53715336992393
3Item19,3,1678718004060.5747,1678718007189.7993,0.5624165242513021,375.0,53.06156872935746
3Item11,3,1678718007205.9607,1678718011073.1687,0.4273453416495487,464.0,82.73650693977532
3Item4,3,1678718011089.482,1678718018524.4106,0.512975068370323,892.0,79.13046618243398
3Item13,3,1678718018541.2102,1678718025074.343,0.6386651494700438,785.0,74.11808581829737
3Item10,3,1678718025088.9902,1678718029305.1409,0.6299244273792614,506.0,67.88364740270801
3Item14,3,1678718029317.037,1678718033537.3608,0.5774228846131577,506.0,71.64396572584579
3Item3,3,1678718033554.555,1678718036846.9478,0.591923909247676,395.0,85.48135547137302
3Item20,3,1678718036846.9478,1678718038846.9478,0.5205805778503418,240.0,90.87943201184144
1spl1,4,1676378840625.968,1676378849897.068,-1.0,1113.0,318.85363502752773
1spl2,4,1676378849971.1802,1676378860469.97,-0.0068225921146453,1260.0,511.2120214968138
1Item1,4,1676378860496.1316,1676378876453.0088,-0.0075479094104418,1915.0,565.5271135321522
1Item2,4,1676378876470.489,1676378900702.9014,0.1609021151410172,2908.0,368.4987135269538
1Item3,4,1676378900722.838,1676378931124.9211,0.0770023433785689,3648.0,426.7715639792022
1Item4,4,1676378931148.0027,1676378958266.3494,0.179428815695136,3254.0,368.0682328197324
1Item5,4,1676378958284.7925,1676378973420.655,0.0924299214905054,1816.0,457.4409988750679
1Item6,4,1676378973438.369,1676378990943.214,0.1729257720700336,2101.0,364.1387425591557
1Item7,4,1676378990967.1323,1676379024772.657,0.2248351275994327,4057.0,438.29502942908033
1Item8,4,1676379024788.124,1676379049624.357,0.2711336046257275,2980.0,298.9537641633367
1Item9,4,1676379049638.8137,1676379074502.14,0.215305313028535,2984.0,369.9824812684653
1Item10,4,1676379074518.5422,1676379093655.85,0.1409268044989473,2297.0,456.52454504656
2spl1,4,1676379182745.7285,1676379191509.4224,-0.0243833055967613,1052.0,497.4753252731321
2spl2,4,1676379194956.142,1676379203370.017,-0.0424432820678348,1009.0,422.9707060101378
2Item1,4,1676379205388.752,1676379218009.6123,0.2290662264099524,1514.0,419.86413246996966
2Item2,4,1676379222326.2937,1676379237047.559,0.1665505245707435,1767.0,309.52145289409395
2Item3,4,1676379240036.2625,1676379256150.009,0.2579354267939347,1933.0,374.8678902320109
2Item4,4,1676379258039.4895,1676379289691.0515,0.2913801088305516,3799.0,271.6638468616065
2Item5,4,1676379291322.2927,1676379311397.386,0.2764439563038933,2410.0,277.50959472390133
2Item6,4,1676379312716.8037,1676379331843.255,0.3193156256914658,2295.0,291.3240989317773
2Item7,4,1676379333250.373,1676379352962.4238,0.3285651229129948,2367.0,349.10440999773704
2Item8,4,1676379354186.6963,1676379365177.9507,0.2236753786215735,1319.0,445.2054581757984
2Item9,4,1676379368822.6006,1676379383148.7466,0.2656766093054483,1720.0,396.9907689774049
2Item10,4,1676379384713.6494,1676379407653.8442,0.2757011078246671,2753.0,292.2855763249338
3spl1,4,1676379473761.823,1676379481730.1624,0.0471091275429401,957.0,366.57799638267664
3Item15,4,1676379485830.525,1676379494231.7942,0.2937509597293914,1008.0,332.64951738355165
3Item2,4,1676379494251.655,1676379497177.545,0.3501488728956742,352.0,254.07224063054989
3Item5,4,1676379497196.2732,1676379503083.0972,0.3089816604052319,706.0,258.5278411057768
3Item12,4,1676379503101.7166,1676379513804.43,0.3597528776769972,1285.0,241.35066407768107
3Item6,4,1676379513824.4392,1676379518331.1511,0.3033006988920257,541.0,294.92003654184407
3Item8,4,1676379518351.152,1676379530502.5874,0.3357674241556552,1458.0,334.16404631200663
3Item7,4,1676379530522.452,1676379537066.668,0.2667354069289967,786.0,258.74929751115604
3Item9,4,1676379537086.692,1676379546819.9883,0.341236754639508,1168.0,271.8979667290771
3Item17,4,1676379546838.7446,1676379551698.2256,0.2102507499799336,584.0,417.293840183168
3Item19,4,1676379551717.1072,1676379563557.2324,0.1720258161100512,1421.0,399.0872836706126
3Item11,4,1676379563574.181,1676379573187.1604,0.1283954114161257,1153.0,414.1997563885254
3Item4,4,1676379573207.4785,1676379577619.8325,0.332600094194899,529.0,312.99866491979054
3Item13,4,1676379577639.9463,1676379581509.55,0.3329053911669501,464.0,306.56076431567755
3Item10,4,1676379581532.455,1676379587822.196,0.3182858700783837,755.0,425.71226621275616
3Item14,4,1676379587845.99,1676379600760.562,0.3690608461441532,1550.0,234.8505020082966
3Item3,4,1676379600787.9011,1676379604741.4043,0.3845151265462239,474.0,208.41382257855983
3Item20,4,1676379604741.4043,1676379606741.4043,0.4005564371744791,240.0,161.06742499729776
1spl1,5,1676462372257.4875,1676462404778.2974,0.5023997680914271,3903.0,43.72225285881016
1spl2,5,1676462404897.2996,1676462430814.627,0.4185548400388427,3111.0,89.4439214138327
1Item1,5,1676462430834.6497,1676462455095.214,0.4850559811015705,2912.0,37.50861604130167
1Item2,5,1676462455120.078,1676462492530.5708,0.32844057594899,4491.0,168.19763471946234
1Item3,5,1676462492555.6526,1676462514341.0996,0.4838043452221287,2614.0,39.03859916696623
1Item4,5,1676462514368.7188,1676462545291.655,0.4818674312130006,3711.0,59.07215946589313
1Item5,5,1676462545318.994,1676462605316.384,0.4246973620520697,7200.0,55.1826291891617
1Item6,5,1676462605346.2808,1676462650911.693,0.3291548357100581,5468.0,67.57698927186337
1Item7,5,1676462650929.9832,1676462681369.838,0.4613951132978245,3653.0,59.74003479681207
1Item8,5,1676462681391.4502,1676462705039.5984,0.4910014786293508,2838.0,46.37317522544637
1Item9,5,1676462705064.32,1676462710271.9854,0.3936777099609375,625.0,189.02684279076013
1Item10,5,1676462710291.5454,1676462719433.3245,0.5562724667238776,1097.0,42.4843317062569
2spl1,5,1676462828805.1555,1676462843193.9998,0.5113419851403603,1727.0,48.116491547393
2spl2,5,1676462846481.2444,1676462858658.2825,0.3858726861785325,1461.0,156.4154714277229
2Item1,5,1676462860117.4055,1676462877657.994,0.5228029228446036,2105.0,62.25083099893897
2Item2,5,1676462878705.558,1676462893220.349,0.4982694720017513,1742.0,62.189198709969226
2Item3,5,1676462894362.271,1676462907446.514,0.3794257485942476,1570.0,135.1432137394381
2Item4,5,1676462908756.9392,1676462931562.4895,0.4186702974965461,2737.0,66.73272306762206
2Item5,5,1676462932337.6655,1676462959574.1033,0.3921438166401589,3269.0,71.3372860767811
2Item6,5,1676462960501.1978,1676462985991.7017,0.4493918417325476,3059.0,59.71651614654725
2Item7,5,1676462986820.1736,1676463026496.5444,0.4007174761442515,4762.0,90.30715132822915
2Item8,5,1676463027442.8916,1676463069490.9204,0.4754387987449062,5046.0,66.06866793435505
2Item9,5,1676463070301.917,1676463089212.9863,0.5251574243217838,2270.0,56.91815692214453
2Item10,5,1676463089964.9092,1676463142783.2937,0.4155722126296537,6339.0,70.41887340788502
3spl1,5,1676463224883.502,1676463229837.6606,0.5752833202631786,594.0,53.717640149259935
3spl2,5,1676463229861.7988,1676463235201.4673,0.5561752200312622,641.0,59.41637975487192
3Item15,5,1676463235225.7073,1676463243936.1328,0.5052992168225741,1045.0,74.09434916861126
3Item2,5,1676463243963.4514,1676463250379.0205,0.5163385069215453,770.0,81.05434903824677
3Item5,5,1676463250404.1462,1676463254700.9265,0.6004959816156432,516.0,61.40504879274466
3Item12,5,1676463254714.0918,1676463258735.2102,0.5448700837574559,482.0,73.38725820647568
3Item6,5,1676463258752.574,1676463261782.6204,0.5011455619728172,364.0,48.97144132608476
3Item8,5,1676463261802.8257,1676463271211.7666,0.455978238128581,1129.0,73.87119189055329
3Item7,5,1676463271238.036,1676463277534.802,0.5367087661035803,755.0,74.1768323719389
3Item9,5,1676463277551.672,1676463287606.1658,0.5051430399593679,1207.0,68.85378775332418
3Item17,5,1676463287619.804,1676463296368.3574,0.5068635822365236,1049.0,85.20273321518117
3Item19,5,1676463296385.546,1676463315559.494,0.4859907737973978,2301.0,62.84499059447713
3Item11,5,1676463315582.8948,1676463322381.4622,0.4767623041190353,816.0,126.43346079166818
3Item4,5,1676463322405.8958,1676463327572.834,0.4958277917677356,620.0,97.34616910015517
3Item13,5,1676463327596.6812,1676463330194.8257,0.6425527670444586,312.0,75.22641422803972
3Item10,5,1676463330219.196,1676463334145.442,0.6317348763694682,471.0,91.42167934400408
3Item14,5,1676463334163.634,1676463337426.0637,0.561799769498864,392.0,57.057929732890905
3Item3,5,1676463337446.326,1676463341091.417,0.6060009438153271,438.0,75.44555562742232
3Item20,5,1676463341111.9543,1676463349280.13,0.5780279899130062,980.0,70.18120547387541
3Item18,5,1676463349304.8044,1676463355493.089,0.5736258957299377,743.0,78.16524151526056
1spl1,6,1679142861401.514,1679142894728.702,0.2339574127197265,4000.0,718.4549169627012
1Item1,6,1679142921461.6292,1679142958911.9011,0.2448554062344627,4494.0,670.5677632600932
1Item2,6,1679142958935.3977,1679142996352.172,0.3163913497415045,4490.0,612.2775975265896
1Item3,6,1679142996365.3923,1679143073296.3718,0.0074166010178501,9234.0,812.3898863308914
1Item4,6,1679143073324.4907,1679143118693.1458,0.1709320648552126,5444.0,643.5647456074063
1Item5,6,1679143118714.198,1679143181167.111,-0.0532806288598059,7496.0,582.9992142088257
1Item6,6,1679143181191.567,1679143210387.6973,-0.189911199942465,3505.0,541.8736305547525
1Item7,6,1679143210387.6973,1679143221387.6973,-0.3139946793064926,1320.0,437.1167126788511
2spl1,6,1679143333347.9795,1679143341799.3174,-0.2114371238670913,1015.0,855.946457302953
2spl2,6,1679143344237.6616,1679143364315.2212,-0.1708640672674226,2412.0,717.7980149955752
2Item1,6,1679143367231.787,1679143393153.4624,-0.2024803602343499,3116.0,789.0516308290703
2Item2,6,1679143395110.1675,1679143413943.006,-0.1880411909829721,2261.0,811.6341906110571
2Item3,6,1679143415397.9033,1679143440032.9863,-0.1870736698464118,2957.0,785.1237186030027
2Item4,6,1679143441570.0872,1679143495026.6045,-0.2689019545248715,6418.0,626.8287857690493
2Item5,6,1679143496221.522,1679143539832.257,-0.1684999648080334,5236.0,496.66692404542886
2Item6,6,1679143540925.7957,1679143571839.0696,-0.1372218191141709,3710.0,541.4345962617804
2Item7,6,1679143573059.39,1679143621590.537,-0.1894510015026553,5824.0,414.1982506521951
2Item8,6,1679143622767.976,1679143650653.1904,-0.1340570441281079,3347.0,406.0549149483201
2Item9,6,1679143652185.646,1679143661331.2888,-0.2355554507729785,1098.0,364.0941880693823
2Item10,6,1679143662603.0818,1679143679603.0818,-0.0243245554905311,2040.0,616.5916501063505
1spl1,7,1675687951241.504,1675687966895.372,0.2924148754570811,1878.0,99.13786513764896
1spl2,7,1675687967020.0615,1675687992314.9712,0.1875910426002874,3036.0,125.50661814522458
1Item1,7,1675687992349.7175,1675687997304.639,0.353263906270516,595.0,73.17299466706729
1Item2,7,1675687997324.7856,1675688003285.9504,0.3161015330494701,715.0,73.00564998094
1Item3,7,1675688003303.6892,1675688021780.9604,0.1986509104695161,2218.0,96.78460590597082
1Item4,7,1675688021807.5042,1675688035828.967,0.3025180093603196,1683.0,70.24244012794131
1Item5,7,1675688035854.2542,1675688051223.9226,0.1751735546583726,1844.0,94.51287816123968
1Item6,7,1675688051251.4443,1675688067674.233,0.2398861517826353,1971.0,72.52599907187901
1Item7,7,1675688067702.7036,1675688077804.832,0.2743329403817457,1212.0,82.99522882265182
1Item8,7,1675688077826.126,1675688089006.767,0.2547847105387248,1342.0,75.21105707081502
1Item9,7,1675688089031.9023,1675688102209.796,0.2468201832104754,1581.0,109.79445348025337
1Item10,7,1675688102234.707,1675688128091.432,0.2209758113132074,3103.0,99.1470932973639
2spl1,7,1675688274034.3772,1675688289139.067,0.3552803843309389,1813.0,92.77470246630402
2spl2,7,1675688291731.8386,1675688311885.3645,0.2193909732638754,2418.0,122.7752604617154
2Item1,7,1675688315522.5754,1675688327965.9778,0.2025180211102331,1493.0,156.58725701116933
2Item2,7,1675688329736.274,1675688339437.4229,0.3250269807900759,1164.0,83.77399961334548
2Item3,7,1675688341084.8513,1675688355855.344,0.2315312379100791,1772.0,90.58944299054404
2Item4,7,1675688357268.7512,1675688379412.7097,0.1931589748969776,2657.0,99.65420329376194
2Item5,7,1675688381346.1963,1675688397270.604,0.2825285962961657,1911.0,98.33137579510657
2Item6,7,1675688398994.9995,1675688412630.534,0.2753756365254658,1637.0,73.62100726140773
2Item7,7,1675688414170.8408,1675688444441.254,0.2281196926133748,3632.0,83.24537132235615
2Item8,7,1675688445824.4363,1675688466100.891,0.2407585338382517,2434.0,103.24224214444028
2Item9,7,1675688468932.551,1675688485334.02,0.2266885323253104,1968.0,125.18437801766784
2Item10,7,1675688487175.622,1675688506676.2705,0.270416514078776,2340.0,107.36535527481196
3spl1,7,1675688611287.204,1675688620934.2551,0.4218859565484503,1158.0,62.2613663746933
3Item15,7,1675688623351.8933,1675688643810.7063,0.2791451382714685,2456.0,93.13691342403725
3Item2,7,1675688643836.125,1675688650447.6968,0.4092630624470464,793.0,115.18201918735384
3Item5,7,1675688650471.9456,1675688656738.4556,0.3346948420747797,752.0,88.54006134250383
3Item12,7,1675688656763.9475,1675688665667.0117,0.3573818153260019,1069.0,66.52994918150621
3Item6,7,1675688665689.7505,1675688673615.4397,0.3596727870616251,951.0,80.00683943862177
3Item8,7,1675688673639.6704,1675688690672.5913,0.2396148562198049,2044.0,135.01702279548775
3Item7,7,1675688690696.323,1675688699868.094,0.3492458180662288,1101.0,113.67626748682862
3Item9,7,1675688699883.5227,1675688722075.868,0.1876883397548215,2663.0,137.3048322483211
3Item17,7,1675688722100.5708,1675688739177.3794,0.4135031127929687,2050.0,73.13940695348381
3Item19,7,1675688739177.3794,1675688743177.3794,0.2869819800059001,480.0,106.01280411868495
1spl1,8,1675427315810.0938,1675427321971.1902,0.6084482656942831,740.0,217.92688478029984
1spl2,8,1675427322125.402,1675427327358.739,0.7440337041381059,628.0,135.31997952538757
1Item1,8,1675427327380.4165,1675427333916.8923,0.6819315248606156,784.0,113.8522916994519
1Item2,8,1675427333955.0923,1675427340947.8044,0.7667375457727298,839.0,82.71937583846238
1Item3,8,1675427340978.1753,1675427349095.832,0.7189367870040988,974.0,98.6766049699958
1Item4,8,1675427349123.1536,1675427360743.0105,0.744294656733031,1395.0,85.00397159925166
1Item5,8,1675427360782.1477,1675427364447.929,0.7798595601862127,440.0,123.83943886511184
1Item6,8,1675427364481.1067,1675427374799.244,0.7291024104844003,1238.0,75.35535047196305
1Item7,8,1675427374830.606,1675427380194.9036,0.8004818436521921,644.0,87.86082386289556
1Item8,8,1675427380216.182,1675427385461.6433,0.7054304599003876,629.0,90.632260493009
1Item9,8,1675427385474.3835,1675427392126.511,0.6521711325585693,798.0,168.4049557655204
1Item10,8,1675427392153.9097,1675427411849.2368,0.7597958553462666,2364.0,60.92907688139331
2spl1,8,1675427472107.4016,1675427476966.9312,0.6920730643076439,584.0,137.6441620392525
2spl2,8,1675427479675.053,1675427489003.3228,0.8106832154847555,1119.0,63.454028997934735
2Item1,8,1675427489986.3118,1675427492742.268,0.7177328703266617,331.0,144.74353667340606
2Item2,8,1675427493687.1743,1675427496919.888,0.7889722057224549,388.0,101.70020389401276
2Item3,8,1675427497892.554,1675427503006.0117,0.814213793130185,614.0,67.4193714095051
2Item4,8,1675427503793.8916,1675427510099.5378,0.6933565026387828,757.0,105.28923860784155
2Item5,8,1675427511465.8533,1675427515984.572,0.6788840487434415,542.0,128.54058230724175
2Item6,8,1675427516790.8682,1675427524680.2144,0.6456639774245975,947.0,122.79103582889572
2Item7,8,1675427525469.6426,1675427530388.0403,0.8473579161461638,591.0,69.44085190766917
2Item8,8,1675427531174.4043,1675427536415.9895,0.798063281230593,629.0,109.86455712633445
2Item9,8,1675427537781.4995,1675427542740.2122,0.7644877586044183,595.0,130.23934027938458
2Item10,8,1675427543554.785,1675427552770.4956,0.8134612416272569,1106.0,103.63450665115026
3spl1,8,1675427600620.9558,1675427604853.632,0.6848487403449111,508.0,138.8518306158621
3spl2,8,1675427604871.6216,1675427608211.6345,0.7591707985894638,401.0,187.2296942481904
3Item15,8,1675427608234.0996,1675427612877.4355,0.7603739904544083,557.0,134.39163978242206
3Item2,8,1675427612904.7278,1675427616179.2112,0.6904221163451216,393.0,146.14938961908797
3Item5,8,1675427616212.4382,1675427626722.035,0.8225986099847712,1262.0,100.0763612181278
3Item12,8,1675427626751.4956,1675427632585.4795,0.8336842346191407,700.0,87.80610278742272
3Item6,8,1675427632615.4478,1675427637599.7837,0.7919758952979659,598.0,111.9633343891978
3Item8,8,1675427637629.036,1675427649379.886,0.8333369099502023,1410.0,87.44443999580739
3Item7,8,1675427649409.8691,1675427657426.3486,0.776891680616351,962.0,80.13232294780384
3Item9,8,1675427657451.5964,1675427664179.0105,0.7971105197868725,808.0,91.7785695993244
3Item17,8,1675427664197.5554,1675427673854.7612,0.7764661918949526,1159.0,100.43735021274024
3Item19,8,1675427673890.4275,1675427697124.488,0.7719795634644824,2789.0,87.37911039763816
3Item11,8,1675427697148.5,1675427701647.93,0.8561709373912918,539.0,69.87384729195638
3Item4,8,1675427701676.3257,1675427706440.366,0.7994840261819479,572.0,96.32519155388164
3Item13,8,1675427706475.2256,1675427710312.2751,0.7555981014085853,460.0,137.90438044638364
3Item10,8,1675427710333.346,1675427715544.3994,0.8699547485351562,625.0,134.121398500409
3Item14,8,1675427715574.0188,1675427724294.3894,0.750676674779013,1046.0,173.57452986104298
3Item3,8,1675427724294.3894,1675427729294.3894,0.8521194712320963,600.0,95.34859497378469
1spl1,9,1676374882714.2883,1676374891468.1675,0.2898535905397018,1051.0,123.20484634949406
1spl2,9,1676374891568.5034,1676374906286.69,0.2183755030043397,1766.0,153.18886391767924
1Item1,9,1676374906316.2085,1676374913392.352,0.1472058374741498,850.0,166.03735881435645
1Item2,9,1676374913412.5232,1676374933164.9058,0.2779700199997611,2371.0,103.34847697909986
1Item3,9,1676374933190.6594,1676374946876.5056,0.2359449872145844,1642.0,110.21239942392528
1Item4,9,1676374946902.7524,1676374960304.9502,0.1081067139202945,1609.0,179.95408026217436
1Item5,9,1676374960332.9856,1676374979854.7202,0.3037707417936239,2343.0,104.31305892267822
1Item6,9,1676374979882.3752,1676375001052.0588,0.2914835642004332,2541.0,84.79373797231149
1Item7,9,1676375001072.0503,1676375026128.546,0.1486750819336587,3007.0,125.02662356679052
1Item8,9,1676375026153.0334,1676375100428.1265,0.2577450037377015,8914.0,111.09257120620624
1Item9,9,1676375100451.8665,1676375149132.2476,0.2796837187352061,5842.0,78.17612265900233
1Item10,9,1676375149157.4448,1676375181927.958,0.1235315384465927,3933.0,155.92343625981297
2spl1,9,1676375270124.789,1676375277900.5022,0.2427891345908276,933.0,124.97857962414834
2spl2,9,1676375282368.7693,1676375288482.993,0.2931512526010622,734.0,104.50433371480176
2Item1,9,1676375290534.261,1676375302368.9695,0.3076068340892523,1420.0,113.0041063520238
2Item2,9,1676375304091.1973,1676375310940.068,0.2892689298829313,822.0,124.45097441488564
2Item3,9,1676375311937.9016,1676375317186.4849,0.2242335697046713,629.0,144.95396840513004
2Item4,9,1676375318225.7837,1676375349874.4458,0.2563203828720245,3798.0,138.8475654877085
2Item5,9,1676375351007.6135,1676375365850.905,0.3022888902863268,1782.0,95.91953185921852
2Item6,9,1676375366868.271,1676375385800.97,0.2855393685085672,2272.0,96.7132558350824
2Item7,9,1676375387036.1729,1676375423211.6116,0.2879146363316786,4342.0,87.20623576498564
2Item8,9,1676375424043.4155,1676375488933.7048,0.3228140097737129,7788.0,122.96058942847304
2Item9,9,1676375489946.9375,1676375523042.444,0.3696773256299959,3972.0,65.91067122257346
2Item10,9,1676375524461.5674,1676375586341.5295,0.3661308987199088,7426.0,68.46065985316277
3spl1,9,1676375671195.7532,1676375675737.7715,0.3523009833939579,545.0,117.04880109110212
3Item15,9,1676375683258.477,1676375697171.0205,0.3642015451439274,1669.0,111.97480440029786
3Item2,9,1676375697195.0117,1676375702954.1323,0.3465020363306689,691.0,96.67949378748698
3Item5,9,1676375702981.6177,1676375707449.749,0.322794572630925,536.0,105.10364838552825
3Item12,9,1676375707465.301,1676375720350.8335,0.3313490656646689,1546.0,103.55016136854232
3Item6,9,1676375720368.6592,1676375726924.7837,0.3159505027373531,787.0,95.061421925939
3Item8,9,1676375726948.4478,1676375737152.8848,0.3954151449398118,1225.0,89.74401433577405
3Item7,9,1676375737171.4758,1676375743301.0771,0.3328247796921503,735.0,97.3165850326723
3Item9,9,1676375743325.079,1676375759294.0088,0.3719004400707995,1917.0,76.33262560225226
3Item17,9,1676375759318.3745,1676375769872.6577,0.3174842846525412,1266.0,129.73856274024084
3Item19,9,1676375769890.673,1676375784891.6594,0.3547154860255587,1801.0,98.052838325781
3Item11,9,1676375784911.035,1676375798704.035,0.373280090147635,1655.0,89.44300640842506
3Item4,9,1676375798724.9705,1676375802185.6694,0.4624154516013272,415.0,79.82042199693585
3Item13,9,1676375802185.6694,1676375804185.6694,0.4376068751017252,240.0,83.70704201957048
1spl1,10,1677153274545.8398,1677153294652.1724,0.2478850325557931,2413.0,384.1256550161633
1spl2,10,1677153294801.4155,1677153304102.151,0.3407625314582633,1116.0,245.71287133162463
1Item1,10,1677153304131.4905,1677153328691.066,0.3044755482277493,2949.0,239.4030689800261
1Item2,10,1677153328717.015,1677153366401.5266,0.2511817176275578,4522.0,270.4009684715248
1Item3,10,1677153366424.3792,1677153382461.864,0.28618609143542,1925.0,236.6986620859224
1Item4,10,1677153382483.0293,1677153390756.853,0.2898549812678004,993.0,238.5303955015848
1Item5,10,1677153390783.541,1677153413014.6277,0.309211782429708,2668.0,150.22140180364423
1Item6,10,1677153413036.122,1677153435656.656,0.3015450352902351,2715.0,151.3373955828218
1Item7,10,1677153435680.4788,1677153458885.3396,0.3189307437545952,2784.0,181.86766655090435
1Item8,10,1677153458902.8132,1677153473997.7825,0.2152148435814877,1811.0,258.82480567542706
1Item9,10,1677153474022.629,1677153501311.6946,0.2398014796599177,3275.0,222.7090179490888
1Item10,10,1677153501330.895,1677153517999.5525,0.325580614081387,2001.0,205.8824211736149
2spl1,10,1677153682397.1675,1677153689771.5508,0.2124991120591675,885.0,292.11077743840934
2spl2,10,1677153691826.31,1677153708817.0986,0.2433694050907211,2039.0,258.4928894534927
2Item1,10,1677153718201.4968,1677153728057.6204,0.2878278924163276,1183.0,252.32067328809936
2Item2,10,1677153729572.5215,1677153740877.107,0.2919277258678875,1356.0,344.8399585732408
2Item3,10,1677153742200.021,1677153763425.0122,0.3182272849290756,2547.0,242.93627112891065
2Item4,10,1677153764618.4617,1677153775961.7888,0.3517408665056271,1362.0,222.48775930683595
2Item5,10,1677153777500.6306,1677153801877.8198,0.4151630623244457,2926.0,156.8667905912832
2Item6,10,1677153803001.5776,1677153815539.9172,0.341729296014664,1504.0,297.2600168651948
2Item7,10,1677153816652.4688,1677153864542.4385,0.2728429302788411,5747.0,221.8089845460819
2Item8,10,1677153866626.016,1677153892571.579,0.3632614415045648,3114.0,179.02159628288888
2Item9,10,1677153893944.4265,1677153898629.518,0.3149510176580571,562.0,292.75411320941595
2Item10,10,1677153900258.005,1677153906368.739,0.2037228784379257,734.0,486.2207770885264
3spl1,10,1677154000199.0916,1677154004932.315,0.2459960722587478,568.0,251.25958945843
3spl2,10,1677154004954.773,1677154007820.523,0.2638290538344272,344.0,310.9422151012369
3Item15,10,1677154007849.4736,1677154014020.5625,0.2710739424032399,741.0,274.9915374641332
3Item2,10,1677154014038.091,1677154023134.6458,0.3745768690283919,1092.0,177.06027944819417
3Item5,10,1677154023170.2532,1677154028665.4766,0.4537021521366003,660.0,181.91239314770596
3Item12,10,1677154028689.991,1677154043897.936,0.3197510476308326,1825.0,224.63919797046464
3Item6,10,1677154043924.8376,1677154052088.8032,0.3715429111402862,980.0,160.31454123325372
3Item8,10,1677154052112.9312,1677154060321.9329,0.3855669592842838,985.0,184.24897989119123
3Item7,10,1677154060343.958,1677154082095.6667,0.3828390670069238,2611.0,187.7107483599609
3Item9,10,1677154082122.6233,1677154113057.1887,0.3497823497344707,3712.0,183.32513017216263
3Item17,10,1677154113078.5962,1677154118304.4287,0.3686440937827078,627.0,318.6857952292019
3Item19,10,1677154118320.619,1677154122602.529,0.475500470469434,514.0,201.3282760274101
3Item11,10,1677154122624.575,1677154125575.5923,0.4396018550894354,354.0,286.4219938622028
3Item4,10,1677154125575.5923,1677154128575.5923,0.5009016884697808,360.0,189.85932274258008
1spl1,11,1676893876033.026,1676893894630.82,0.2708775323439861,2233.0,101.25741470736142
1spl2,11,1676893894907.3638,1676893900828.8315,0.3611128256354533,710.0,64.49756203818043
1Item1,11,1676893900893.4363,1676893911729.4302,0.224279802762545,1300.0,74.32004610533126
1Item2,11,1676893911765.3794,1676893956810.4502,0.2103910066814581,5405.0,111.31304487661612
1Item3,11,1676893956847.7075,1676894036270.5022,0.1780689923985932,9530.0,120.71344847640152
