Key,Participant_ID,Start_ms,End_ms,gsr_mean,gsr_max,gsr_std,gsr_peak_count
3Item2,2,1676985280963.716,1676985299755.5442,7.032068045201253,7.328559941800358,0.1460968906085957,587.0
3Item5,2,1676985299771.339,1676985314289.708,6.911878025005048,7.083508825669102,0.1309782489233607,471.0
3Item12,2,1676985314306.563,1676985329734.2627,6.7019554490996285,6.858878635882121,0.0902557023266944,491.0
3Item6,2,1676985329750.6646,1676985345818.1416,6.642884630655614,6.848668172709985,0.1026884183551604,454.0
3Item8,2,1676985345834.3918,1676985363885.952,6.322634834332196,6.53214381437378,0.1354874570783862,576.0
3Item7,2,1676985363902.442,1676985378640.0825,6.169775179818221,6.317724087758933,0.065522360271117,474.0
3Item9,2,1676985378640.0825,1676985390640.0825,6.015315561809463,6.139040982246557,0.0828035202865668,369.0
1spl1,3,1678717040109.505,1678717059255.1982,3.4087200708987724,3.543589743589743,0.0919158708411523,650.0
1spl2,3,1678717059322.1975,1678717080050.8994,3.100387010903407,3.231501831501831,0.0746567385292161,664.0
1Item1,3,1678717080080.3274,1678717105285.4023,2.9076169129485927,2.980952380952381,0.0535801294774088,803.0
1Item2,3,1678717105304.0933,1678717131907.455,2.71947762382545,2.8549450549450555,0.0824834067268922,885.0
1Item3,3,1678717131924.991,1678717148665.1145,2.5549939633973247,2.6278388278388274,0.0499869131942463,539.0
1Item4,3,1678717148681.053,1678717172746.0425,2.3155017221229484,2.457875457875458,0.0809434360773576,743.0
1Item5,3,1678717172764.2537,1678717256146.4077,1.8083521837480423,2.1765567765567764,0.1883514015793296,2549.0
1Item6,3,1678717256164.0188,1678717276395.453,1.4882034310605738,1.543589743589743,0.030008007039119,625.0
1Item7,3,1678717276414.2231,1678717295979.1882,1.3983507200273666,1.438095238095238,0.0221496022061543,668.0
1Item8,3,1678717295996.0125,1678717325857.9006,1.3080013770751604,1.36019536019536,0.0306465587394961,1192.0
1Item9,3,1678717325873.7417,1678717356919.4666,1.2269890820469582,1.257187257187257,0.0219347461894525,1235.0
1Item10,3,1678717356940.653,1678717377312.2246,1.176771061696263,1.1879231879231875,0.0071852911617611,817.0
2spl1,3,1678717516402.6316,1678717523632.6775,0.9885890685890686,0.996114996114996,0.0036277697176819,309.0
2spl2,3,1678717526929.775,1678717537511.622,0.972588870743852,0.9787989787989784,0.0035201296120561,434.0
2Item1,3,1678717543034.7712,1678717553013.045,0.9705740183422248,0.977022977022977,0.0036950599222384,423.0
2Item2,3,1678717554733.8616,1678717564556.3132,0.9918731493910492,1.0045510045510049,0.0074463101088004,413.0
2Item3,3,1678717565861.0198,1678717587048.2786,0.9885134531152228,1.0005550005550006,0.0056070594105352,883.0
2Item4,3,1678717588209.6057,1678717608165.0989,0.9864113090424758,0.996114996114996,0.0050944847091003,830.0
2Item5,3,1678717609368.8577,1678717632538.9836,1.0057551648920495,1.014763014763015,0.0080821470878528,936.0
2Item6,3,1678717633683.6997,1678717651670.452,1.0301485366646097,1.0405150405150407,0.0100431556913922,709.0
2Item7,3,1678717652903.26,1678717703749.6997,1.1099742980505118,1.1390831390831389,0.0156565905893705,1982.0
2Item8,3,1678717704985.536,1678717744974.749,1.2038557695912646,1.2620712620712615,0.0216856082746033,1504.0
2Item9,3,1678717746062.9016,1678717773628.5957,1.2064521857664388,1.2318792318792318,0.0153979759394433,1064.0
2Item10,3,1678717774657.3933,1678717825192.363,1.4300276251118726,1.5890109890109887,0.0759421262427723,1659.0
3spl1,3,1678717905911.3303,1678717912371.3765,1.9514809253624248,1.991941391941392,0.0252568944306832,195.0
3Item15,3,1678717917980.6953,1678717928463.349,2.336283388742405,2.5472527472527475,0.1419485822068668,219.0
3Item2,3,1678717928477.217,1678717937409.5437,2.458398012244165,2.5970695970695967,0.1099188503123273,223.0
3Item5,3,1678717937428.01,1678717943175.6748,2.4158882783882776,2.459340659340659,0.0180315280484905,182.0
3Item12,3,1678717943192.0105,1678717957185.1646,2.361152526981672,2.389010989010989,0.0176287300235721,442.0
3Item6,3,1678717957202.0566,1678717964282.714,2.3318503424463684,2.3509157509157506,0.0118186406082818,227.0
3Item8,3,1678717964296.3308,1678717973878.6863,2.374349421293186,2.396336996336996,0.0257681923140365,286.0
3Item7,3,1678717973895.0745,1678717987184.6775,2.34521343833513,2.3934065934065933,0.0243496417823959,398.0
3Item9,3,1678717987205.2473,1678717993354.4136,2.2837398941592078,2.301098901098901,0.0101874324319772,188.0
3Item17,3,1678717993371.2314,1678718004040.1296,2.220312093279126,2.2644688644688644,0.0251953946988039,325.0
3Item19,3,1678718004060.5747,1678718007189.7993,2.1671626793821304,2.17948717948718,0.0066980332152303,110.0
3Item11,3,1678718007205.9607,1678718011073.1687,2.141175861175861,2.1575091575091574,0.0084520382452109,121.0
3Item4,3,1678718011089.482,1678718018524.4106,2.0912423013369383,2.125274725274725,0.0199284942390591,216.0
3Item13,3,1678718018541.2102,1678718025074.343,2.0333946754999386,2.056410256410256,0.012397937460685,209.0
3Item10,3,1678718025088.9902,1678718029305.1409,1.9965571843122856,2.0124542124542124,0.008377220712876,131.0
3Item14,3,1678718029317.037,1678718033537.3608,1.9624067290733955,1.9816849816849809,0.0087657143726666,128.0
3Item3,3,1678718033554.555,1678718036846.9478,1.9411037619568423,1.9494505494505487,0.0027887923980315,101.0
3Item20,3,1678718036846.9478,1678718038846.9478,1.9341174450549448,1.9391941391941387,0.0020053834054082,55.0
1spl1,4,1676378840625.968,1676378849897.068,1.6339553644781295,1.646153846153846,0.0049645215759324,263.0
1spl2,4,1676378849971.1802,1676378860469.97,1.6184196755625324,1.6285714285714283,0.0065287688886284,326.0
1Item1,4,1676378860496.1316,1676378876453.0088,1.589148037727861,1.6065934065934069,0.0087580719033315,447.0
1Item2,4,1676378876470.489,1676378900702.9014,1.5715901641087062,1.584615384615384,0.0076422030562562,706.0
1Item3,4,1676378900722.838,1676378931124.9211,1.542805365627262,1.5626373626373624,0.0108135791594268,875.0
1Item4,4,1676378931148.0027,1676378958266.3494,1.5164754983879405,1.5318681318681315,0.006991514102248,747.0
1Item5,4,1676378958284.7925,1676378973420.655,1.5075784652449598,1.5157509157509157,0.0032729980073883,423.0
1Item6,4,1676378973438.369,1676378990943.214,1.4931815803244377,1.5025641025641026,0.0043833906585037,470.0
1Item7,4,1676378990967.1323,1676379024772.657,1.4798302844986455,1.4908424908424909,0.0065954070681098,981.0
1Item8,4,1676379024788.124,1676379049624.357,1.4613785291985986,1.4688644688644683,0.002047696534939,720.0
1Item9,4,1676379049638.8137,1676379074502.14,1.452854047199005,1.4615384615384617,0.0025004544695388,708.0
1Item10,4,1676379074518.5422,1676379093655.85,1.445539107686923,1.4527472527472527,0.0033453117619494,563.0
2spl1,4,1676379182745.7285,1676379191509.4224,1.3928581222698868,1.397069597069597,0.0016228942437455,259.0
2spl2,4,1676379194956.142,1676379203370.017,1.3854279425310063,1.3908313908313903,0.0015615818454699,304.0
2Item1,4,1676379205388.752,1676379218009.6123,1.381837634312882,1.3846153846153846,0.0010021728878984,447.0
2Item2,4,1676379222326.2937,1676379237047.559,1.3804928934902407,1.3832833832833833,0.0008415380221764,515.0
2Item3,4,1676379240036.2625,1676379256150.009,1.379828229076896,1.3828393828393828,0.0014816391186308,585.0
2Item4,4,1676379258039.4895,1676379289691.0515,1.3865432957015282,1.395271395271395,0.0053341310093151,1116.0
2Item5,4,1676379291322.2927,1676379311397.386,1.3776525796767134,1.3832833832833833,0.0023389695845202,719.0
2Item6,4,1676379312716.8037,1676379331843.255,1.3720014553347886,1.3748473748473748,0.0009149913839224,659.0
2Item7,4,1676379333250.373,1676379352962.4238,1.368558336453699,1.3797313797313793,0.0062398201408581,683.0
2Item8,4,1676379354186.6963,1676379365177.9507,1.3574814982064447,1.3593073593073597,0.0006779727860487,399.0
2Item9,4,1676379368822.6006,1676379383148.7466,1.3506733179579418,1.3575313575313572,0.0024269580311373,518.0
2Item10,4,1676379384713.6494,1676379407653.8442,1.3502319660357809,1.3526473526473526,0.0009384361009363,790.0
3spl1,4,1676379473761.823,1676379481730.1624,1.335310441192794,1.3406593406593406,0.0026683469412158,276.0
3Item15,4,1676379485830.525,1676379494231.7942,1.3299950695299532,1.332223332223332,0.000743501621733,299.0
3Item2,4,1676379494251.655,1676379497177.545,1.3314825400386898,1.333111333111333,0.0005819959426469,97.0
3Item5,4,1676379497196.2732,1676379503083.0972,1.334807143572084,1.3468753468753467,0.0031193454541459,203.0
3Item12,4,1676379503101.7166,1676379513804.43,1.3539553714736197,1.3584193584193582,0.0019158725848995,369.0
3Item6,4,1676379513824.4392,1676379518331.1511,1.3561678067743923,1.3584193584193582,0.0009736858085848,147.0
3Item8,4,1676379518351.152,1676379530502.5874,1.3557125536559984,1.3655233655233652,0.0046274879564159,427.0
3Item7,4,1676379530522.452,1676379537066.668,1.350813599023623,1.3561993561993562,0.002713270459779,237.0
3Item9,4,1676379537086.692,1676379546819.9883,1.3440640573170692,1.3495393495393493,0.0025808527421697,377.0
3Item17,4,1676379546838.7446,1676379551698.2256,1.337338617081382,1.34021534021534,0.0011225110985272,177.0
3Item19,4,1676379551717.1072,1676379563557.2324,1.3338089644158244,1.3366633366633365,0.0013637772290327,413.0
3Item11,4,1676379563574.181,1676379573187.1604,1.332004580785069,1.3344433344433344,0.0008011526986062,330.0
3Item4,4,1676379573207.4785,1676379577619.8325,1.3330335348034463,1.3344433344433344,0.0005538667540698,155.0
3Item13,4,1676379577639.9463,1676379581509.55,1.3350386172966815,1.3393273393273393,0.0021607668965495,132.0
3Item10,4,1676379581532.455,1676379587822.196,1.3307440661477925,1.335775335775336,0.0023195186131924,221.0
3Item14,4,1676379587845.99,1676379600760.562,1.3248372921694156,1.328227328227328,0.0016192115755511,453.0
3Item3,4,1676379600787.9011,1676379604741.4043,1.323512675291331,1.3273393273393272,0.0011189567170311,137.0
3Item20,4,1676379604741.4043,1676379606741.4043,1.3291829698079694,1.3317793317793318,0.0009184115808349,70.0
1spl1,5,1676462372257.4875,1676462404778.2974,8.961337598635982,9.62591415553088,0.2901172730152708,926.0
1spl2,5,1676462404897.2996,1676462430814.627,8.73283251442295,9.227706091817591,0.213354853990107,732.0
1Item1,5,1676462430834.6497,1676462455095.214,8.572402115751954,9.023496828374876,0.2087775980509548,708.0
1Item2,5,1676462455120.078,1676462492530.5708,8.62046609079697,9.207285165473316,0.2665894145518329,1092.0
1Item3,5,1676462492555.6526,1676462514341.0996,8.705285985716301,9.19707470230118,0.2665470139830091,576.0
1Item4,5,1676462514368.7188,1676462545291.655,9.386816993164476,10.024122219244168,0.3408798782655667,917.0
1Item5,5,1676462545318.994,1676462605316.384,8.79801909037536,9.78417633469898,0.3493394919944879,1753.0
1Item6,5,1676462605346.2808,1676462650911.693,9.30540330462901,10.417225051371393,0.4559679175804664,1222.0
1Item7,5,1676462650929.9832,1676462681369.838,9.834436075473809,10.544855841023088,0.3424510722492022,774.0
1Item8,5,1676462681391.4502,1676462705039.5984,9.644391517173514,9.97817513496956,0.1688876694461247,720.0
1Item9,5,1676462705064.32,1676462710271.9854,9.98324970450406,10.37127796709678,0.3279203314175859,124.0
1Item10,5,1676462710291.5454,1676462719433.3245,10.094609322698307,10.325330882822172,0.1682688063866059,273.0
2spl1,5,1676462828805.1555,1676462843193.9998,8.982807412025764,9.171548544370848,0.1084171678867378,435.0
2spl2,5,1676462846481.2444,1676462858658.2825,9.882737758866698,10.478487830404209,0.3533095348729254,299.0
2Item1,5,1676462860117.4055,1676462877657.994,10.160051000012816,11.1779045576955,0.5045886191859883,431.0
2Item2,5,1676462878705.558,1676462893220.349,10.442429728087752,11.509744610789904,0.5856180757993082,335.0
2Item3,5,1676462894362.271,1676462907446.514,10.30705872559323,11.096220852318414,0.4254901300040838,335.0
2Item4,5,1676462908756.9392,1676462931562.4895,9.832316622265449,10.202805324756543,0.1922633254014651,653.0
2Item5,5,1676462932337.6655,1676462959574.1033,10.252413647976988,11.019642378527395,0.3364586157316584,730.0
2Item6,5,1676462960501.1978,1676462985991.7017,10.299931494897493,11.34127196844967,0.4676791604823558,739.0
2Item7,5,1676462986820.1736,1676463026496.5444,10.409874281812638,11.264693494658648,0.4007432221515848,1095.0
2Item8,5,1676463027442.8916,1676463069490.9204,10.353481748258762,11.7650061900933,0.6360188866705958,1211.0
2Item9,5,1676463070301.917,1676463089212.9863,10.48643984540258,11.392324284310348,0.4896081743955406,477.0
2Item10,5,1676463089964.9092,1676463142783.2937,10.36832930131604,11.57100738982272,0.4148548240225122,1478.0
3spl1,5,1676463224883.502,1676463229837.6606,11.428350792379852,11.918163137675332,0.3741843486296816,127.0
3spl2,5,1676463229861.7988,1676463235201.4673,11.48015968162789,11.708848642646547,0.1073757215323504,137.0
3Item15,5,1676463235225.7073,1676463243936.1328,11.186132451112686,11.392324284310348,0.122118430725316,269.0
3Item2,5,1676463243963.4514,1676463250379.0205,11.064917885443547,11.310640578933262,0.1536479844209156,188.0
3Item5,5,1676463250404.1462,1676463254700.9265,11.11627048909279,11.29021965258899,0.1207243819607906,113.0
3Item12,5,1676463254714.0918,1676463258735.2102,10.996277270083976,11.244272568314376,0.1247276624909092,126.0
3Item6,5,1676463258752.574,1676463261782.6204,10.756433479950848,10.897116820461768,0.045122341422047,95.0
3Item8,5,1676463261802.8257,1676463271211.7666,10.98668080032025,11.274903957830787,0.20683117503476,257.0
3Item7,5,1676463271238.036,1676463277534.802,10.799312997979792,11.024747610113462,0.1834378761003742,184.0
3Item9,5,1676463277551.672,1676463287606.1658,10.851138002035883,11.101326083904478,0.1398922259321868,302.0
3Item17,5,1676463287619.804,1676463296368.3574,10.674856916768316,10.8920115888757,0.126705994742512,265.0
3Item19,5,1676463296385.546,1676463315559.494,10.63075437899731,11.116641778662682,0.2570134769856272,599.0
3Item11,5,1676463315582.8948,1676463322381.4622,10.6057430627898,10.912432515219974,0.2517631873574468,191.0
3Item4,5,1676463322405.8958,1676463327572.834,11.049903600194662,11.489323684445637,0.368227474198087,112.0
3Item13,5,1676463327596.6812,1676463330194.8257,11.029898973310248,11.274903957830787,0.1164520106738154,60.0
3Item10,5,1676463330219.196,1676463334145.442,11.049857635846925,11.157483631351228,0.0843890862914668,110.0
3Item14,5,1676463334163.634,1676463337426.0637,10.826058836328412,11.004326683769197,0.0666537979721199,84.0
3Item3,5,1676463337446.326,1676463341091.417,10.950327356542306,11.070694694388072,0.100160886864133,95.0
3Item20,5,1676463341111.9543,1676463349280.13,11.000056853715389,11.336166736863598,0.2224446450779957,241.0
3Item18,5,1676463349304.8044,1676463355493.089,10.757112443031485,10.861380199359292,0.0552404804012791,186.0
1spl1,6,1679142861401.514,1679142894728.702,2.945792010770914,3.0131868131868127,0.0402178328025,1062.0
1Item1,6,1679142921461.6292,1679142958911.9011,2.767978682419417,2.8109890109890108,0.0306486135516632,1185.0
1Item2,6,1679142958935.3977,1679142996352.172,2.685375668173163,2.7304029304029305,0.024229430621348,1182.0
1Item3,6,1679142996365.3923,1679143073296.3718,2.5597887896019498,2.646886446886447,0.0450175085635996,2415.0
1Item4,6,1679143073324.4907,1679143118693.1458,2.481979498029093,2.5106227106227106,0.0134713195278838,1425.0
1Item5,6,1679143118714.198,1679143181167.111,2.427844143180645,2.466666666666665,0.0183237282244348,1914.0
1Item6,6,1679143181191.567,1679143210387.6973,2.3790145275293786,2.399267399267399,0.0095898708744838,910.0
1Item7,6,1679143210387.6973,1679143221387.6973,2.3559128371628364,2.3626373626373622,0.0026164653870309,351.0
2spl1,6,1679143333347.9795,1679143341799.3174,2.244065730941886,2.2483516483516484,0.0027819296723959,245.0
2spl2,6,1679143344237.6616,1679143364315.2212,2.2281945810350474,2.242490842490842,0.0063220603229705,645.0
2Item1,6,1679143367231.787,1679143393153.4624,2.210884353741496,2.2219780219780216,0.0066881057966081,786.0
2Item2,6,1679143395110.1675,1679143413943.006,2.1896706336540355,2.1985347985347983,0.0042842089915054,591.0
2Item3,6,1679143415397.9033,1679143440032.9863,2.176055364447372,2.188278388278388,0.0054678360425509,746.0
2Item4,6,1679143441570.0872,1679143495026.6045,2.1423211301024803,2.1706959706959705,0.0134303510508602,1629.0
2Item5,6,1679143496221.522,1679143539832.257,2.107871323707941,2.1223443223443224,0.0097244810798148,1342.0
2Item6,6,1679143540925.7957,1679143571839.0696,2.0838247423539302,2.0930402930402927,0.0047184497728481,982.0
2Item7,6,1679143573059.39,1679143621590.537,2.06091105717635,2.0769230769230766,0.0076369131791292,1463.0
2Item8,6,1679143622767.976,1679143650653.1904,2.04644409480498,2.0549450549450547,0.0037249761007612,840.0
2Item9,6,1679143652185.646,1679143661331.2888,2.0376992207905955,2.0417582417582416,0.0018765718095217,294.0
2Item10,6,1679143662603.0818,1679143679603.0818,2.031233839689722,2.035897435897436,0.0020124693311198,503.0
1spl1,7,1675687951241.504,1675687966895.372,11.285002330089856,12.122372401118046,0.3867951391128936,466.0
1spl2,7,1675687967020.0615,1675687992314.9712,11.529968393498631,12.34700259090503,0.3388948164959692,659.0
1Item1,7,1675687992349.7175,1675687997304.639,11.434486733182036,11.627164937269466,0.1365864273732069,122.0
1Item2,7,1675687997324.7856,1675688003285.9504,11.435086453467044,11.678217253130144,0.1625899615531337,187.0
1Item3,7,1675688003303.6892,1675688021780.9604,11.334912555235055,12.122372401118046,0.3169454783386125,545.0
1Item4,7,1675688021807.5042,1675688035828.967,11.876539146442964,12.842210054753606,0.4416679686555271,380.0
1Item5,7,1675688035854.2542,1675688051223.9226,11.622915765857892,12.398054906765706,0.3806759477985765,452.0
1Item6,7,1675688051251.4443,1675688067674.233,11.301168455628948,11.749690495335097,0.2281582103430816,488.0
1Item7,7,1675688067702.7036,1675688077804.832,11.446594514898516,11.994741611466353,0.2787458100221696,268.0
1Item8,7,1675688077826.126,1675688089006.767,12.062294064353974,13.025998391852053,0.493375026576805,248.0
1Item9,7,1675688089031.9023,1675688102209.796,12.197455922684094,13.097471634056996,0.4404316737691803,366.0
1Item10,7,1675688102234.707,1675688128091.432,11.627996272563996,12.57673801227808,0.3798930218893117,833.0
2spl1,7,1675688274034.3772,1675688289139.067,9.759434175621312,9.993490829727763,0.1495278492336891,406.0
2spl2,7,1675688291731.8386,1675688311885.3645,10.157460020397467,10.917537746806037,0.2921097425301922,622.0
2Item1,7,1675688315522.5754,1675688327965.9778,9.803305730390909,9.988385598141695,0.1015094014099319,408.0
2Item2,7,1675688329736.274,1675688339437.4229,10.28823779922098,10.728644178121527,0.1933039640807014,290.0
2Item3,7,1675688341084.8513,1675688355855.344,10.53720069482472,11.223851641970109,0.3158554200724037,396.0
2Item4,7,1675688357268.7512,1675688379412.7097,11.009388696463526,11.749690495335097,0.3465198699339307,646.0
2Item5,7,1675688381346.1963,1675688397270.604,11.071102812459936,11.800742811195777,0.3688170709140334,474.0
2Item6,7,1675688398994.9995,1675688412630.534,10.997215616634415,11.45869229492923,0.2284468519434422,413.0
2Item7,7,1675688414170.8408,1675688444441.254,11.668582676949002,12.31637120138862,0.2755943909742931,863.0
2Item8,7,1675688445824.4363,1675688466100.891,11.98281563309458,13.168944876261946,0.5058219300284709,580.0
2Item9,7,1675688468932.551,1675688485334.02,11.659271981820511,12.505264770073133,0.2986588499832665,505.0
2Item10,7,1675688487175.622,1675688506676.2705,11.059026469853956,11.412745210654618,0.1963255366055391,629.0
3spl1,7,1675688611287.204,1675688620934.2551,12.846529866095665,13.194471034192286,0.1917883385024031,251.0
3Item15,7,1675688623351.8933,1675688643810.7063,12.9929303702308,13.546732013630963,0.3449256046902933,592.0
3Item2,7,1675688643836.125,1675688650447.6968,12.82174085198772,13.17915533943408,0.2257910350793585,172.0
3Item5,7,1675688650471.9456,1675688656738.4556,12.792588220968724,13.041314086610248,0.156375533818601,156.0
3Item12,7,1675688656763.9475,1675688665667.0117,12.40546847396795,12.586948475450216,0.1428063953868355,306.0
3Item6,7,1675688665689.7505,1675688673615.4397,12.521998864148845,12.85752574951181,0.1962019524374375,231.0
3Item8,7,1675688673639.6704,1675688690672.5913,12.61469470656569,13.174050107848016,0.2552549194655416,546.0
3Item7,7,1675688690696.323,1675688699868.094,12.625446444131184,13.046419318196325,0.2400651509492274,246.0
3Item9,7,1675688699883.5227,1675688722075.868,12.622672517664586,13.618205255835916,0.3880971305991773,629.0
3Item17,7,1675688722100.5708,1675688739177.3794,12.518296422520642,12.765631580962593,0.1217153517076305,564.0
3Item19,7,1675688739177.3794,1675688743177.3794,13.278607643807993,13.526311087286697,0.208068630968872,117.0
1spl1,8,1675427315810.0938,1675427321971.1902,32.256717194970086,32.42031600240554,0.1106927681657667,164.0
1spl2,8,1675427322125.402,1675427327358.739,32.46448855715952,32.67545058589834,0.1203313302332644,153.0
1Item1,8,1675427327380.4165,1675427333916.8923,32.341316708952206,32.456763800047376,0.0586016191097599,189.0
1Item2,8,1675427333955.0923,1675427340947.8044,32.360166955347474,32.52965939533103,0.0796699674916398,198.0
1Item3,8,1675427340978.1753,1675427349095.832,32.33759809399417,32.456763800047376,0.0410789879161417,221.0
1Item4,8,1675427349123.1536,1675427360743.0105,32.51541852752343,32.67545058589834,0.0700180948996385,306.0
1Item5,8,1675427360782.1477,1675427364447.929,32.56159978942654,32.748346181181994,0.0917067986061368,91.0
1Item6,8,1675427364481.1067,1675427374799.244,32.84686568268658,33.03992856231661,0.1055212224848046,304.0
1Item7,8,1675427374830.606,1675427380194.9036,32.90023853147101,33.112824157600265,0.145390495418329,160.0
1Item8,8,1675427380216.182,1675427385461.6433,33.11238960859709,33.29506314580941,0.1182964691882664,166.0
1Item9,8,1675427385474.3835,1675427392126.511,33.3200326711034,33.51374993166038,0.1052919552358865,167.0
1Item10,8,1675427392153.9097,1675427411849.2368,33.19851479489623,33.84178011043682,0.3139678853699144,561.0
2spl1,8,1675427472107.4016,1675427476966.9312,33.82502115525103,33.987571301004124,0.074757236680044,156.0
2spl2,8,1675427479675.053,1675427489003.3228,33.798494535012935,34.09691469392962,0.1553532592226734,264.0
2Item1,8,1675427489986.3118,1675427492742.268,33.751228499864915,33.987571301004124,0.1620260614520665,80.0
2Item2,8,1675427493687.1743,1675427496919.888,33.921718758404886,34.06046689628779,0.0746514132082339,89.0
2Item3,8,1675427497892.554,1675427503006.0117,33.92407979396699,34.06046689628779,0.0742948716177733,135.0
2Item4,8,1675427503793.8916,1675427510099.5378,33.823894945794734,33.987571301004124,0.0545234779574618,179.0
2Item5,8,1675427511465.8533,1675427515984.572,33.89733462552756,34.02401909864595,0.0892031849577273,139.0
2Item6,8,1675427516790.8682,1675427524680.2144,33.91622744363988,34.06046689628779,0.0741417365193525,200.0
2Item7,8,1675427525469.6426,1675427530388.0403,33.82737455232124,34.06046689628779,0.120722701626239,147.0
2Item8,8,1675427531174.4043,1675427536415.9895,34.5329302999966,34.82587064676616,0.2259468121101153,137.0
2Item9,8,1675427537781.4995,1675427542740.2122,34.468969220408866,34.64363165855703,0.1027495448362915,140.0
2Item10,8,1675427543554.785,1675427552770.4956,34.19921563103956,34.424944872706064,0.1256234189044966,254.0
3spl1,8,1675427600620.9558,1675427604853.632,34.05514457463584,34.24270588449692,0.1107235679488265,116.0
3spl2,8,1675427604871.6216,1675427608211.6345,34.13395999645081,34.38849707506424,0.1158905814604866,88.0
3Item15,8,1675427608234.0996,1675427612877.4355,34.358860229506995,34.49784046798972,0.111224964127446,128.0
3Item2,8,1675427612904.7278,1675427616179.2112,33.94686111175264,34.09691469392962,0.063312159913139,93.0
3Item5,8,1675427616212.4382,1675427626722.035,33.73544244227971,33.87822790807865,0.0580843727518463,307.0
3Item12,8,1675427626751.4956,1675427632585.4795,33.76815263166638,33.9511235033623,0.1065279509506074,158.0
3Item6,8,1675427632615.4478,1675427637599.7837,33.69684584301156,33.84178011043682,0.0470313102171085,162.0
3Item8,8,1675427637629.036,1675427649379.886,33.56471384019812,33.76888451515317,0.0837432512773616,333.0
3Item7,8,1675427649409.8691,1675427657426.3486,33.54085487279168,33.732436717511334,0.0905010457963357,222.0
3Item9,8,1675427657451.5964,1675427664179.0105,33.41278826223441,33.51374993166038,0.0438091149285864,185.0
3Item17,8,1675427664197.5554,1675427673854.7612,33.57279713172037,33.84178011043682,0.1390576259350293,263.0
3Item19,8,1675427673890.4275,1675427697124.488,33.32173107037855,33.623093324585845,0.0807696915010034,621.0
3Item11,8,1675427697148.5,1675427701647.93,33.464836481005634,33.65954112222767,0.1226729154713847,125.0
3Item4,8,1675427701676.3257,1675427706440.366,33.484304420265005,33.58664552694403,0.0446030711705948,137.0
3Item13,8,1675427706475.2256,1675427710312.2751,33.44701557304529,33.51374993166038,0.0320534921653715,96.0
3Item10,8,1675427710333.346,1675427715544.3994,33.5416732069152,33.69598891986951,0.1076290032758215,138.0
3Item14,8,1675427715574.0188,1675427724294.3894,33.46489159360287,33.623093324585845,0.0817013113346356,246.0
3Item3,8,1675427724294.3894,1675427729294.3894,33.31083820822626,33.40440653873489,0.0488766960923306,124.0
1spl1,9,1676374882714.2883,1676374891468.1675,2.484654269310826,2.523809523809524,0.021608540549866,277.0
1spl2,9,1676374891568.5034,1676374906286.69,2.438116236205408,2.520879120879121,0.046172737815502,479.0
1Item1,9,1676374906316.2085,1676374913392.352,2.321870476837364,2.3567765567765564,0.0188033728639595,254.0
1Item2,9,1676374913412.5232,1676374933164.9058,2.2107560161357624,2.2908424908424903,0.0503209758187905,663.0
1Item3,9,1676374933190.6594,1676374946876.5056,2.051888370381521,2.120879120879121,0.0339394995119853,437.0
1Item4,9,1676374946902.7524,1676374960304.9502,1.951613343921036,1.9978021978021967,0.0245800774031589,458.0
1Item5,9,1676374960332.9856,1676374979854.7202,1.8328430273208185,1.909890109890109,0.0428761461163999,647.0
1Item6,9,1676374979882.3752,1676375001052.0588,1.690584228125756,1.761904761904762,0.0411172595533795,697.0
1Item7,9,1676375001072.0503,1676375026128.546,1.5793265875585796,1.627106227106227,0.0226981725334011,793.0
1Item8,9,1676375026153.0334,1676375100428.1265,1.5742273712824826,1.775091575091575,0.1082910338061799,2382.0
1Item9,9,1676375100451.8665,1676375149132.2476,1.719337731759494,1.775091575091575,0.0431087666623071,1586.0
1Item10,9,1676375149157.4448,1676375181927.958,1.6333068758813691,1.6989010989010984,0.033260820133457,1054.0
2spl1,9,1676375270124.789,1676375277900.5022,1.4708259244942656,1.4791208791208792,0.0037093959472455,241.0
2spl2,9,1676375282368.7693,1676375288482.993,1.4516956011208884,1.4600732600732598,0.0040384059476085,204.0
2Item1,9,1676375290534.261,1676375302368.9695,1.4264422925809064,1.4424908424908425,0.0099659536134106,356.0
2Item2,9,1676375304091.1973,1676375310940.068,1.389444281804601,1.4014652014652014,0.0073593529212214,221.0
2Item3,9,1676375311937.9016,1676375317186.4849,1.3686683686683685,1.3757353757353754,0.0040474447644504,185.0
